sample_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,start_frame,end_frame,notes
e6ZQvn6NyLI_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/e6ZQvn6NyLI_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.0,14.966667,449,1080,720,test,Alabama,Alabama::simple_intersection,0,21,derived_pre_accident_until=1.375;weak_negative=true
ui52V2KkRN4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ui52V2KkRN4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,10.566667,29.716088,314,1920,1080,test,Alabama,Alabama::grade_separated_intersection,190,314,accident_time=8.366999999999999;type=t-bone
ui52V2KkRN4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ui52V2KkRN4_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,10.566667,29.716088,314,1920,1080,test,Alabama,Alabama::grade_separated_intersection,0,159,derived_pre_accident_until=5.367;weak_negative=true
QyRcmm87rJ8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QyRcmm87rJ8_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.041667,15.012483,451,1056,720,test,Alabama,Alabama::signalized_intersection,42,132,accident_time=4.792;type=t-bone
QyRcmm87rJ8_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QyRcmm87rJ8_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.041667,15.012483,451,1056,720,test,Alabama,Alabama::signalized_intersection,0,27,derived_pre_accident_until=1.792;weak_negative=true
C7gOL8qM71E_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/C7gOL8qM71E_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,15.016648,451,1620,1080,test,Alabama,Alabama::grade_separated_intersection,9,99,accident_time=2.6;type=single
At-4-Y2g7Y8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/At-4-Y2g7Y8_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.066667,29.933481,900,1280,720,test,Alabama,Alabama::highway,17,197,accident_time=2.567;type=sideswipe
1BIZOZtxRpY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1BIZOZtxRpY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.125,13.676349,412,1280,720,test,Alabama,Alabama::highway,105,187,accident_time=9.625;type=single
1BIZOZtxRpY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1BIZOZtxRpY_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.125,13.676349,412,1280,720,test,Alabama,Alabama::highway,0,91,derived_pre_accident_until=6.625;weak_negative=true
GWx-Z5rWhzc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GWx-Z5rWhzc_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,26.625,14.985915,399,1080,720,test,Alabama,Alabama::signalized_intersection,9,99,accident_time=2.625;type=t-bone
bow1eKeR6oY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bow1eKeR6oY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,14.966667,449,1080,720,train,Alabama,Alabama::highway,11,101,accident_time=2.75;type=single
7CO_LqgfiFg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7CO_LqgfiFg_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.0,14.966667,449,1080,720,train,Alabama,Alabama::highway,7,97,accident_time=2.5;type=sideswipe
6T58bsyZz40_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6T58bsyZz40_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,29.958333,15.020862,450,1056,720,test,Alabama,Alabama::highway,148,238,accident_time=11.875;type=rear-end
6T58bsyZz40_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6T58bsyZz40_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,29.958333,15.020862,450,1056,720,test,Alabama,Alabama::highway,0,133,derived_pre_accident_until=8.875;weak_negative=true
bn7c9LxpeuA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bn7c9LxpeuA_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,25.166667,15.019868,378,1080,720,train,Alabama,Alabama::highway,17,107,accident_time=3.125;type=rear-end
zISHd2Jt7Qs_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zISHd2Jt7Qs_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.033333,15.083241,453,1620,1080,train,Alabama,Alabama::highway,64,154,accident_time=6.233;type=rear-end
zISHd2Jt7Qs_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zISHd2Jt7Qs_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.033333,15.083241,453,1620,1080,train,Alabama,Alabama::highway,0,49,derived_pre_accident_until=3.233;weak_negative=true
0isplBZQftg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0isplBZQftg_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.033333,15.016648,451,1584,1080,test,Alabama,Alabama::signalized_intersection,87,177,accident_time=7.8;type=rear-end
0isplBZQftg_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0isplBZQftg_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.033333,15.016648,451,1584,1080,test,Alabama,Alabama::signalized_intersection,0,72,derived_pre_accident_until=4.800;weak_negative=true
1lD9kE-VJ7I_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1lD9kE-VJ7I_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,20.366667,15.02455,306,1584,1080,test,Alabama,Alabama::signalized_intersection,46,136,accident_time=5.067;type=t-bone
1lD9kE-VJ7I_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1lD9kE-VJ7I_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,20.366667,15.02455,306,1584,1080,test,Alabama,Alabama::signalized_intersection,0,31,derived_pre_accident_until=2.067;weak_negative=true
afVZZ3v87cc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/afVZZ3v87cc_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.083333,14.958449,450,1080,720,test,Alabama,Alabama::highway,17,107,accident_time=3.167;type=rear-end
fYUPTfVRKEk_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/fYUPTfVRKEk_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,24.375,15.015385,366,1080,720,test,Alabama,Alabama::highway,0,90,accident_time=2.0;type=rear-end
NDkAFTqHLzo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/NDkAFTqHLzo_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,24.7,14.979757,370,1920,1080,test,Alabama,Alabama::highway,35,125,accident_time=4.367;type=rear-end
NDkAFTqHLzo_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/NDkAFTqHLzo_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,24.7,14.979757,370,1920,1080,test,Alabama,Alabama::highway,0,20,derived_pre_accident_until=1.367;weak_negative=true
BR4WAtlyQEQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BR4WAtlyQEQ_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,29.833333,13.307263,397,1080,720,train,Alabama,Alabama::highway,52,132,accident_time=5.917;type=single
BR4WAtlyQEQ_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BR4WAtlyQEQ_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,29.833333,13.307263,397,1080,720,train,Alabama,Alabama::highway,0,39,derived_pre_accident_until=2.917;weak_negative=true
zXKdiWjxhd8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zXKdiWjxhd8_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.1,14.950166,450,1920,1080,test,Alabama,Alabama::signalized_intersection,80,170,accident_time=7.333;type=rear-end
zXKdiWjxhd8_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zXKdiWjxhd8_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.1,14.950166,450,1920,1080,test,Alabama,Alabama::signalized_intersection,0,65,derived_pre_accident_until=4.333;weak_negative=true
JHq6SVNhY0Y_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/JHq6SVNhY0Y_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.033333,29.700333,892,1280,720,test,Alabama,Alabama::signalized_intersection,49,227,accident_time=3.633;type=rear-end
03HtRCJa8Yk_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/03HtRCJa8Yk_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.125,14.937759,450,1056,720,test,Alabama,Alabama::signalized_intersection,68,158,accident_time=6.583;type=t-bone
03HtRCJa8Yk_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/03HtRCJa8Yk_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.125,14.937759,450,1056,720,test,Alabama,Alabama::signalized_intersection,0,54,derived_pre_accident_until=3.583;weak_negative=true
6EW9PrDqKA8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6EW9PrDqKA8_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,27.2,28.602941,778,1280,720,test,Alabama,Alabama::city_street,73,244,accident_time=4.533;type=rear-end
6EW9PrDqKA8_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6EW9PrDqKA8_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,27.2,28.602941,778,1280,720,test,Alabama,Alabama::city_street,0,44,derived_pre_accident_until=1.533;weak_negative=true
-NgnSm_oEB4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-NgnSm_oEB4_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.0,14.433333,433,1080,720,test,Alabama,Alabama::tunnel,20,107,accident_time=3.375;type=rear-end
wQ_pGHoj2SI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/wQ_pGHoj2SI_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.033333,15.016648,451,1620,1080,train,Alabama,Alabama::highway,47,137,accident_time=5.133;type=rear-end
wQ_pGHoj2SI_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/wQ_pGHoj2SI_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.033333,15.016648,451,1620,1080,train,Alabama,Alabama::highway,0,32,derived_pre_accident_until=2.133;weak_negative=true
dZ-F8lZ16-A_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/dZ-F8lZ16-A_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,7.366667,29.728507,219,1280,720,test,Alabama,Alabama::highway,16,194,accident_time=2.533;type=rear-end
Chf8yRqccCM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Chf8yRqccCM_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,11.041667,14.943396,165,1280,720,test,Alabama,Alabama::city_street,34,124,accident_time=4.25;type=rear-end
Chf8yRqccCM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Chf8yRqccCM_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,11.041667,14.943396,165,1280,720,test,Alabama,Alabama::city_street,0,19,derived_pre_accident_until=1.250;weak_negative=true
P4oEdSFJvfU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/P4oEdSFJvfU_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,24.375,15.015385,366,1080,720,train,Alabama,Alabama::highway,0,67,accident_time=0.45899999999999963;type=rear-end
yQz3PyPvr5Y_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/yQz3PyPvr5Y_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.0,13.233333,397,1056,720,test,Alabama,Alabama::signalized_intersection,52,131,accident_time=5.917;type=t-bone
yQz3PyPvr5Y_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/yQz3PyPvr5Y_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.0,13.233333,397,1056,720,test,Alabama,Alabama::signalized_intersection,0,39,derived_pre_accident_until=2.917;weak_negative=true
FhFwhsyOjUU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FhFwhsyOjUU_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,27.266667,30.0,818,1280,720,test,Alabama,Alabama::highway,87,267,accident_time=4.9;type=single
FhFwhsyOjUU_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FhFwhsyOjUU_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,27.266667,30.0,818,1280,720,test,Alabama,Alabama::highway,0,57,derived_pre_accident_until=1.900;weak_negative=true
GaAVUUYx9q8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GaAVUUYx9q8_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.1,14.950166,450,1920,1080,test,Alabama,Alabama::highway,53,143,accident_time=5.533;type=single
GaAVUUYx9q8_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GaAVUUYx9q8_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.1,14.950166,450,1920,1080,test,Alabama,Alabama::highway,0,38,derived_pre_accident_until=2.533;weak_negative=true
-jZ5Rlhzzi4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-jZ5Rlhzzi4_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.083333,14.925208,449,1080,720,train,Alabama,Alabama::highway,23,113,accident_time=3.583;type=single
LP_C34tyPl4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LP_C34tyPl4_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.041667,15.012483,451,1280,720,test,Alabama,Alabama::grade_separated_intersection,76,166,accident_time=7.042;type=rear-end
LP_C34tyPl4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LP_C34tyPl4_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.041667,15.012483,451,1280,720,test,Alabama,Alabama::grade_separated_intersection,0,61,derived_pre_accident_until=4.042;weak_negative=true
tFS_Hk-qEiQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/tFS_Hk-qEiQ_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.25,14.857143,78,1080,720,train,Alabama,Alabama::highway,11,78,accident_time=2.75;type=t-bone
mzHmLvV9QlM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/mzHmLvV9QlM_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,9.166667,14.945455,137,1620,1080,test,Alabama,Alabama::highway,49,137,accident_time=5.2669999999999995;type=single
mzHmLvV9QlM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/mzHmLvV9QlM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,9.166667,14.945455,137,1620,1080,test,Alabama,Alabama::highway,0,34,derived_pre_accident_until=2.267;weak_negative=true
c4exlXawFaM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/c4exlXawFaM_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.041667,10.951456,329,960,720,train,Alabama,Alabama::highway,26,92,accident_time=4.417;type=sideswipe
c4exlXawFaM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/c4exlXawFaM_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,30.041667,10.951456,329,960,720,train,Alabama,Alabama::highway,0,16,derived_pre_accident_until=1.417;weak_negative=true
-yLuZ5wxAsc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-yLuZ5wxAsc_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.0,26.166667,785,1280,720,train,Alabama,Alabama::highway,101,258,accident_time=5.833;type=t-bone
-yLuZ5wxAsc_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-yLuZ5wxAsc_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.0,26.166667,785,1280,720,train,Alabama,Alabama::highway,0,74,derived_pre_accident_until=2.833;weak_negative=true
uKieP03gwxQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/uKieP03gwxQ_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,26.033333,14.942382,389,1920,1080,test,Alabama,Alabama::highway,164,254,accident_time=13.0;type=rear-end
uKieP03gwxQ_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/uKieP03gwxQ_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,26.033333,14.942382,389,1920,1080,test,Alabama,Alabama::highway,0,149,derived_pre_accident_until=10.000;weak_negative=true
Q72Ly8rGtnc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Q72Ly8rGtnc_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.041667,14.979196,450,1080,720,test,Alabama,Alabama::grade_separated_intersection,22,112,accident_time=3.5;type=sideswipe
Img4DcUjRmo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Img4DcUjRmo_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.0,15.0,450,1080,720,train,Alabama,Alabama::highway,57,147,accident_time=5.792;type=rear-end
Img4DcUjRmo_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Img4DcUjRmo_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.0,15.0,450,1080,720,train,Alabama,Alabama::highway,0,42,derived_pre_accident_until=2.792;weak_negative=true
LMw1OJe37fM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LMw1OJe37fM_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.041667,14.479889,435,1056,720,test,Alabama,Alabama::signalized_intersection,41,128,accident_time=4.833;type=t-bone
LMw1OJe37fM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LMw1OJe37fM_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.041667,14.479889,435,1056,720,test,Alabama,Alabama::signalized_intersection,0,27,derived_pre_accident_until=1.833;weak_negative=true
jgAGNNIG13E_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jgAGNNIG13E_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,14.966667,449,1280,720,train,Alabama,Alabama::grade_separated_intersection,80,170,accident_time=7.375;type=single
jgAGNNIG13E_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jgAGNNIG13E_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.0,14.966667,449,1280,720,train,Alabama,Alabama::grade_separated_intersection,0,65,derived_pre_accident_until=4.375;weak_negative=true
Fb1XWmXZTZw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fb1XWmXZTZw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,26.625,14.985915,399,1280,720,train,Alabama,Alabama::highway,91,181,accident_time=8.083;type=single
Fb1XWmXZTZw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fb1XWmXZTZw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,26.625,14.985915,399,1280,720,train,Alabama,Alabama::highway,0,76,derived_pre_accident_until=5.083;weak_negative=true
mllfWsyVZ1s_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/mllfWsyVZ1s_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,13.033333,391,1280,720,train,Alabama,Alabama::highway,42,120,accident_time=5.208;type=single
mllfWsyVZ1s_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/mllfWsyVZ1s_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.0,13.033333,391,1280,720,train,Alabama,Alabama::highway,0,29,derived_pre_accident_until=2.208;weak_negative=true
clXKxQWjB4c_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/clXKxQWjB4c_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,26.041667,15.0144,391,1280,720,test,Alabama,Alabama::highway,8,98,accident_time=2.542;type=t-bone
